id,loan_approval
38800,1
3652,1
21111,1
15691,1
165,1
88043,1
92014,1
87067,1
1873,1
54772,1
94510,1
2095,1
52121,1
32219,1
61953,1
98269,1
74701,1
52781,1
11175,1
33351,1
49107,1
59073,1
10499,1
85068,1
72053,1
102376,1
3135,1
79563,1
84994,1
51726,1
4702,1
65987,1
43862,1
36361,1
102757,1
94900,1
90274,1
64401,1
76932,1
102238,1
27626,1
61966,1
46905,1
46971,1
47278,1
98857,1
65463,1
49726,1
58195,1
85282,1
21217,1
53917,1
20674,1
48710,1
3310,1
42186,1
28421,1
24249,1
104938,1
41585,1
104787,1
82876,1
47104,1
100760,1
98810,1
57898,1
9156,1
99571,1
34493,1
50212,1
40270,1
20565,1
30954,1
22807,1
40348,1
91714,1
46644,1
19917,1
41990,1
89469,1
42287,1
64421,1
100924,1
95297,1
16840,1
27970,1
102619,1
16051,1
84351,1
89899,1
74114,1
77279,1
40206,1
55110,1
5951,1
54267,1
84859,1
2015,1
52438,1
90309,1
43683,1
97746,1
55244,1
13922,1
104331,1
3078,1
61254,1
35775,1
104652,1
34106,1
101801,1
62820,1
80302,1
100931,1
79810,1
29855,1
20109,1
31733,1
9723,1
15474,1
35,1
27729,1
84935,1
661,1
2352,1
29737,1
91193,1
11846,1
73426,1
19406,1
57754,1
79179,1
9463,1
78288,1
52224,1
19631,1
18902,1
90121,1
38039,1
66716,1
13544,1
51695,1
39282,1
11429,1
40920,1
35236,1
56383,1
50056,1
11656,1
27851,1
75248,1
88269,1
503,1
50761,1
61894,1
9590,1
26441,1
43335,1
99280,1
99542,1
49811,1
85207,1
66615,1
69440,1
95925,1
55638,1
17085,1
56164,1
2264,1
7812,1
3106,1
41994,1
22458,1
69203,1
28807,1
74064,1
94590,1
85612,1
41634,1
36861,1
18329,1
67896,1
96972,1
94774,1
56930,1
27698,1
25464,1
16457,1
88713,1
1528,1
36216,1
82583,1
91853,1
25719,1
11063,1
60531,1
50633,1
5214,1
13639,1
66651,1
43349,1
36574,1
5799,1
40425,1
39791,1
70522,1
52935,1
74825,1
87293,1
91144,1
72831,1
26297,1
100632,1
75884,1
99605,1
96475,1
21680,1
59689,1
83260,1
94752,1
30699,1
16550,1
88794,1
82168,1
42993,1
29375,1
51892,1
45676,1
41729,1
93766,1
21157,1
51558,1
66321,1
96358,1
24069,1
26500,1
86790,1
45880,1
14492,1
39211,1
52927,1
29337,1
88643,1
38190,1
90187,1
18471,1
30874,1
39817,1
20894,1
45883,1
72376,1
68461,1
95904,1
84438,1
7711,1
84435,1
10589,1
29058,1
75311,1
25340,1
104752,1
40821,1
100781,1
87543,1
8250,1
104714,1
44307,1
43491,1
88857,1
13630,1
18470,1
73865,1
11073,1
94770,1
47747,1
64960,1
72925,1
69420,1
4065,1
37920,1
34560,1
7462,1
56533,1
33777,1
100373,1
17949,1
64579,1
97518,1
70594,1
6213,1
65443,1
102727,1
83521,1
58038,1
3982,1
65004,1
61468,1
58334,1
70830,1
1253,1
103508,1
100595,1
65188,1
62250,1
509,1
24890,1
76129,1
104435,1
89294,1
76025,1
25610,1
67436,1
7187,1
64142,1
85688,1
50320,1
3069,1
29813,1
102090,1
19193,1
26557,1
64562,1
18710,1
97422,1
60616,1
40937,1
20490,1
38993,1
62381,1
73379,1
91030,1
87535,1
33918,1
99554,1
71855,1
16325,1
15697,1
100784,1
30269,1
24071,1
32507,1
52947,1
51179,1
96170,1
92614,1
76999,1
19298,1
53585,1
91495,1
12925,1
31780,1
37401,1
22971,1
35653,1
70033,1
5184,1
48275,1
97039,1
93024,1
17692,1
2930,1
57585,1
56436,1
67079,1
38354,1
36317,1
60199,1
1992,1
45502,1
49424,1
101844,1
103840,1
13113,1
19900,1
86891,1
9865,1
19895,1
54311,1
46262,1
88858,1
76008,1
31731,1
3985,1
49202,1
22906,1
43242,1
4154,1
53077,1
84457,1
58214,1
102780,1
19472,1
17794,1
33646,1
19214,1
20950,1
25041,1
18785,1
44713,1
32292,1
19058,1
70505,1
69794,1
97586,1
74483,1
45407,1
13790,1
30429,1
97061,1
7649,1
99114,1
104214,1
32209,1
75254,1
60169,1
90942,1
36271,1
103984,1
23176,1
20379,1
62862,1
63567,1
85763,1
99724,1
3040,1
84350,1
8405,1
19240,1
67128,1
41987,1
68502,1
14087,1
90875,1
68737,1
97686,1
51723,1
13981,1
97672,1
57928,1
51832,1
63893,1
76776,1
74450,1
84045,1
104421,1
13339,1
28941,1
46436,1
41866,1
94781,1
32423,1
66523,1
68876,1
90749,1
74426,1
12520,1
46362,1
72711,1
35056,1
20126,1
72914,1
104873,1
17234,1
32515,1
54248,1
24089,1
60834,1
31272,1
100851,1
1737,1
11810,1
32439,1
61622,1
34763,1
101866,1
9038,1
81208,1
39612,1
3977,1
64677,1
90837,1
81711,1
80806,1
78001,1
58840,1
102014,1
90564,1
11119,1
6925,1
43870,1
81887,1
35569,1
45036,1
36435,1
61945,1
60087,1
20956,1
62019,1
49738,1
30908,1
7692,1
88667,1
84416,1
11575,1
71447,1
12782,1
27513,1
54679,1
26991,1
44667,1
48473,1
61441,1
100420,1
96089,1
66118,1
36872,1
62178,1
30552,1
20899,1
85594,1
80072,1
14489,1
62444,1
5608,1
59089,1
98026,1
1880,1
12680,1
73502,1
49345,1
21965,1
37818,1
48004,1
83140,1
60039,1
70853,1
74173,1
67365,1
18581,1
92562,1
102952,1
42120,1
54171,1
38127,1
47820,1
17588,1
87883,1
30279,1
20968,1
47,1
18304,1
41822,1
3737,1
43245,1
70767,1
5186,1
1781,1
75413,1
7813,1
81691,1
31080,1
72791,1
78159,1
83890,1
16999,1
44260,1
102907,1
31766,1
83689,1
10840,1
84612,1
94677,1
17979,1
38536,1
56662,1
34787,1
21223,1
54685,1
27931,1
19380,1
44817,1
101628,1
1014,1
7231,1
83273,1
17827,1
43982,1
32726,1
67972,1
57714,1
84234,1
92840,1
24687,1
14598,1
15183,1
15758,1
67435,1
41962,1
72875,1
13941,1
73584,1
43259,1
96037,1
94490,1
64554,1
19742,1
73951,1
8898,1
50134,1
73849,1
8172,1
43191,1
95188,1
61361,1
59662,1
60149,1
64830,1
49933,1
946,1
4971,1
102430,1
15620,1
55338,1
82963,1
67516,1
23055,1
11408,1
15161,1
86257,1
46536,1
105110,1
2790,1
55889,1
25985,1
54697,1
58088,1
24709,1
36059,1
14130,1
34695,1
44237,1
6752,1
93138,1
18734,1
62201,1
103214,1
9799,1
29196,1
39633,1
24716,1
63618,1
22768,1
100090,1
90765,1
99929,1
98188,1
102581,1
98877,1
61093,1
31701,1
57862,1
84164,1
99681,1
11244,1
71122,1
48026,1
39876,1
37292,1
46685,1
78465,1
73926,1
22817,1
59165,1
11620,1
43467,1
101308,1
49085,1
45085,1
34435,1
100909,1
66450,1
10604,1
11795,1
5561,1
83265,1
85464,1
58760,1
30969,1
62624,1
27047,1
98706,1
75278,1
67395,1
48492,1
71510,1
65282,1
15577,1
67578,1
7353,1
49355,1
50837,1
84865,1
96394,1
60264,1
26278,1
80488,1
46072,1
47629,1
60675,1
101947,1
54860,1
98430,1
69858,1
45385,1
80349,1
16702,1
52234,1
26023,1
16058,1
104136,1
38565,1
16023,1
33078,1
35779,1
75563,1
32880,1
51457,1
38764,1
16870,1
4916,1
5475,1
105263,1
39271,1
104367,1
54570,1
68770,1
71620,1
84381,1
69146,1
21960,1
103864,1
81397,1
94087,1
27791,1
99188,1
19640,1
38069,1
31191,1
82537,1
22218,1
39683,1
6695,1
23343,1
15229,1
19416,1
44833,1
75401,1
16528,1
20641,1
29268,1
27778,1
20740,1
71451,1
33897,1
40394,1
74684,1
68314,1
73378,1
24514,1
70462,1
87112,1
105037,1
31853,1
52317,1
33244,1
49172,1
85031,1
97210,1
79461,1
37893,1
19422,1
88409,1
39769,1
27027,1
67800,1
65208,1
47649,1
101659,1
18163,1
30986,1
3160,1
81537,1
103051,1
38622,1
11964,1
96069,1
57512,1
3955,1
4728,1
74609,1
63504,1
11023,1
59667,1
57687,1
63536,1
37713,1
34692,1
14480,1
17194,1
41142,1
29714,1
100227,1
85773,1
67302,1
85825,1
56039,1
14150,1
19596,1
70516,1
67833,1
955,1
45572,1
29025,1
83185,1
75245,1
24240,1
100418,1
75543,1
105406,1
80372,1
80555,1
97395,1
93487,1
21366,1
26612,1
46092,1
11457,1
33125,1
1180,0
6054,1
40610,1
80752,1
12405,1
61947,1
80797,1
66844,1
19607,1
34321,1
62844,1
70772,1
5201,1
57321,1
35396,1
61600,1
85478,1
8282,1
68254,1
91260,1
53675,1
18389,1
80977,1
49630,1
77384,1
33545,1
91502,1
93369,1
71778,1
91087,1
73095,1
68576,1
29350,1
6557,1
30762,1
99937,1
14638,1
63008,1
66007,1
93901,1
46700,1
84905,1
21859,1
18728,1
51581,1
24948,1
98990,1
97928,1
72009,1
83013,1
46004,1
54638,1
16241,1
54971,1
34921,1
56640,1
45574,1
91954,1
84288,1
70954,1
48853,1
2947,1
31968,1
32927,1
11561,1
72415,1
9899,1
81234,1
60382,1
94179,1
13944,1
68302,1
82710,1
7461,1
24154,1
100630,1
65081,1
101504,1
45609,1
75661,1
44158,1
35777,1
81278,1
104698,1
49601,1
9959,1
57452,1
97073,1
51128,1
35630,1
73733,1
79529,1
6378,1
3674,1
62347,1
4614,1
62723,1
64265,1
30196,1
96016,1
48569,1
61163,1
38126,1
64129,1
58974,1
22332,1
96231,1
31846,1
100767,1
16261,1
58967,1
3446,1
23546,1
8572,1
85044,1
43478,1
67443,1
28984,1
84337,1
67785,1
25397,1
4315,1
15940,1
86249,1
14255,1
48463,1
30918,1
73238,1
60990,1
51502,1
37042,1
9669,1
66507,1
74715,1
78228,1
65255,1
19997,1
81468,1
61142,1
36765,1
94682,1
18393,1
40685,1
103575,1
3553,1
69400,1
92290,1
46521,1
66864,1
84243,1
26667,1
86138,1
96981,1
7497,1
33158,1
23574,1
92145,1
39036,1
15219,1
92619,1
73921,1
98809,1
90844,1
97650,1
4316,1
62465,1
57979,1
78000,1
101946,1
36876,1
76734,1
40144,1
75041,1
61067,1
100502,1
61384,1
61616,1
58106,1
48152,1
9897,1
31828,1
48355,1
22621,1
1354,1
65911,1
39731,1
12842,1
47679,1
101926,1
83324,1
80222,1
58222,1
43547,1
65242,1
7879,1
16280,1
8004,1
69556,1
98002,1
3072,1
31818,1
105086,1
60097,1
24907,1
43485,1
70345,1
49479,1
82992,1
55870,1
56538,1
66588,1
58252,1
4216,1
95719,1
58970,1
56452,1
201,1
59093,1
38701,1
68545,1
87503,1
92902,1
54870,1
84226,1
99824,1
89119,1
9121,1
10819,1
44482,1
56336,1
23656,1
60341,1
56492,1
49756,1
20317,1
24649,1
47808,1
35283,1
54530,1
43201,1
24760,1
80966,1
49248,1
104296,1
67333,1
36899,1
97095,1
90225,1
24244,1
74051,1
88805,1
92674,1
75937,1
68186,1
32143,1
66972,1
28402,1
93808,1
725,1
57160,1
95528,1
24483,1
84415,1
51816,1
640,1
98191,1
20343,1
83615,1
49612,1
50265,1
94649,1
56634,1
86974,1
2699,1
65498,1
93873,1
57693,1
34557,1
92140,1
21556,1
16481,1
19796,1
104646,1
28043,1
64864,1
33731,1
76461,1
19555,1
77544,1
60386,1
60249,1
101714,1
58605,1
62731,1
4018,1
13873,1
86312,1
31033,1
51469,1
99700,1
90845,1
90920,1
8225,1
11867,1
84015,1
13326,1
3406,1
77818,1
83415,1
99409,1
98587,1
37621,1
73376,1
69719,1
91273,1
35334,1
65317,1
85607,1
9184,1
57466,1
52116,1
62995,1
58414,1
68780,1
81143,1
88447,1
10318,1
78364,1
65851,1
90027,1
83821,1
87456,1
65019,1
17557,1
71397,1
75654,1
53358,1
83983,1
75770,1
66467,1
16843,1
4215,1
22907,1
57540,1
18995,1
11338,1
19163,1
18102,1
29430,1
103507,1
53809,1
10390,1
35773,1
68183,1
58594,1
21039,1
15629,1
77764,1
65798,1
10520,1
10514,1
103611,1
4244,1
29728,1
50879,1
65419,1
75585,1
65717,1
93640,1
85926,1
26990,1
76185,1
9774,1
21386,1
25110,1
62312,1
1063,1
54150,1
29394,1
67080,1
66048,1
68828,1
90394,1
69631,1
36608,1
98669,1
7203,1
60388,1
74974,1
61425,1
30177,1
100667,1
68429,1
79582,1
101082,1
105128,1
98636,1
40916,1
82013,1
19587,1
104005,1
92272,1
1518,1
43646,1
14363,1
84636,1
54952,1
88529,1
51253,1
125,1
82285,1
99902,1
12213,1
79717,1
11914,1
91806,1
50452,1
99187,1
4069,1
69446,1
1868,1
89493,1
78347,1
44094,1
17441,1
43005,1
58620,1
103019,1
56570,1
101937,1
87093,1
31810,1
21755,1
41878,1
55721,1
18913,1
59102,1
28408,1
75400,1
102366,1
68865,1
63419,1
35540,1
92745,1
74140,1
5174,1
66854,1
68329,1
55686,1
13998,1
34652,1
36701,1
30790,1
60922,1
99841,1
67340,1
18040,1
39801,1
50157,1
104405,1
30865,1
38129,1
17776,1
51225,1
37947,1
8682,1
27048,1
72890,1
46930,1
76019,1
7818,1
12390,1
94476,1
41568,1
2250,1
93175,1
72509,1
6825,1
67811,1
84048,1
16578,1
94193,1
25872,1
44593,1
13427,1
1681,1
50820,1
62395,1
31401,1
65023,1
102418,1
20454,1
89219,1
56721,1
97272,1
4483,1
19816,1
28161,1
70774,1
71822,1
22572,1
97426,1
12487,1
6481,1
39829,1
17909,1
29239,1
76711,1
55541,1
32096,1
71024,1
24715,1
41040,1
6369,1
102775,1
50314,1
81934,1
20007,1
18834,1
25137,1
7406,1
44391,1
88958,1
9041,1
43400,1
17527,1
16699,1
2989,1
98764,1
84536,1
35512,1
6163,1
1566,1
45303,1
62366,1
62653,1
3966,1
13183,1
23453,1
53171,1
60197,1
100393,1
68684,1
98947,1
75699,1
34735,1
15202,1
71454,1
105098,1
52136,1
99958,1
48063,1
84376,1
13173,1
65099,1
74237,1
35327,1
91095,1
8393,1
54037,1
65009,1
87520,1
9623,1
66817,1
5507,1
95269,1
31683,1
17383,1
65805,1
11916,1
21769,1
7799,1
88324,1
9834,1
93721,1
3886,1
1235,1
66995,1
36829,1
60575,1
37688,1
74616,1
98861,1
102184,1
29960,1
98521,1
68125,1
72152,1
57184,1
9177,1
39935,1
2193,1
8819,1
24199,1
99874,1
104623,1
43545,1
102749,1
39442,1
23888,1
41972,1
74249,1
26361,1
98447,1
61078,1
49294,1
37926,1
83036,1
81461,1
76148,1
67992,1
20991,1
30904,1
105118,1
80882,1
11794,1
29270,1
91523,1
31609,1
79545,1
101618,1
103815,1
18644,1
98450,1
103263,1
55118,1
34871,1
12191,1
72274,1
2548,1
44623,1
71891,1
26632,1
103433,1
39964,1
53652,1
49331,1
103331,1
49065,1
40142,1
44879,1
78194,1
95492,1
40700,1
59727,1
79203,1
105033,1
104628,1
59490,1
55209,1
28414,1
16256,1
1372,1
41805,1
61207,1
30997,1
33597,1
81059,1
73748,1
85753,1
1326,1
53311,1
31638,1
14320,1
39281,1
101853,1
56742,1
6046,1
8119,1
103707,1
75403,1
57910,1
12229,1
67714,1
101824,1
9747,1
23457,1
93067,1
38278,1
79843,1
28475,1
35126,1
73770,1
100969,1
94778,1
103308,1
4959,1
11352,1
93768,1
18026,1
10997,1
90728,1
1461,1
54062,1
44810,1
7543,1
85563,1
82939,1
74041,1
61369,1
100885,1
36661,1
59372,1
32739,1
11111,1
104212,1
71517,1
88134,1
4915,1
57082,1
10619,1
3948,1
102569,1
18750,1
27991,1
73782,1
5402,1
8538,1
20556,1
22586,1
70424,1
28714,1
12665,1
11987,1
41966,1
6023,1
42156,1
16238,1
38625,1
7783,1
31386,1
53356,1
80543,1
89764,1
75329,1
57116,1
53944,1
31877,1
93718,1
19886,1
82179,1
5758,1
16801,1
13351,1
94915,1
59309,1
81227,1
80258,1
92241,1
49704,1
67450,1
100401,1
41028,1
19919,1
8390,1
48467,1
79592,1
46511,1
85561,1
46795,1
32058,1
71205,1
6982,1
45507,1
46134,1
30532,1
12898,1
16558,1
4058,1
52511,1
14460,1
41700,1
77951,1
61779,1
26192,1
69795,1
57130,1
7762,1
55931,1
68873,1
68212,1
104911,1
9643,1
62431,1
2565,1
76581,1
98680,1
103432,1
48791,1
81321,1
40837,1
7460,1
80703,1
102644,1
101952,1
53875,1
102278,1
28497,1
5336,1
91506,1
5830,1
20723,1
91207,1
38272,1
25969,1
93883,1
18074,1
29866,1
32736,1
85037,1
160,1
26939,1
94385,1
50,1
59359,1
48487,1
99522,1
39348,1
34100,1
6625,1
45872,1
102655,1
75191,1
7421,1
89604,1
88659,1
66348,1
14644,1
6779,1
17046,1
6763,1
7289,1
70050,1
96251,1
18801,1
41952,1
87036,1
72123,1
11605,1
10152,1
17399,1
52210,1
25704,1
92464,1
31848,1
84427,1
19888,1
69186,1
11085,1
63397,1
101158,1
93615,1
90731,1
73719,1
74429,1
91567,1
27985,1
40864,1
33292,1
43748,1
26474,1
51803,1
29388,1
76856,1
10269,1
102089,1
95022,1
83016,1
102821,1
33560,1
75848,1
101310,1
20193,1
29903,1
67193,1
73675,1
88095,1
52913,1
30609,1
86145,1
90483,1
85544,1
37634,1
34933,1
38699,1
32317,1
18381,1
21272,1
4561,1
24852,1
87283,1
47547,1
96892,1
105157,1
16869,1
30831,1
74791,1
22134,1
103480,1
17769,1
25160,1
1368,1
36093,1
43271,1
65341,1
38675,1
94565,1
100126,1
98485,1
3794,1
66566,1
30905,1
15725,1
84275,1
47726,1
33483,1
79216,1
87379,1
29858,1
67753,1
2161,1
105175,1
29669,1
59995,1
531,1
104288,1
3089,1
95393,1
44212,1
5107,1
53242,1
81733,1
5128,1
82402,1
69308,1
90400,1
12086,1
51541,1
99185,1
76593,1
83980,1
25682,1
38666,1
94458,1
54098,1
23626,1
80957,1
16602,1
42942,1
27603,1
99222,1
90099,1
23218,1
29749,1
88078,1
79566,1
29365,1
3026,1
40391,1
41062,1
64825,1
24604,1
22753,1
55157,1
99640,1
8941,1
68128,1
27162,1
19806,1
48868,1
72863,1
82041,1
97890,1
43085,1
23834,1
54730,1
498,1
11604,1
3474,1
67463,1
38802,1
47926,1
68095,1
94701,1
18198,1
80940,1
63724,1
47775,1
89307,1
100606,1
72244,1
62983,1
61608,1
14419,1
75479,1
13304,1
27326,1
89357,1
74512,1
13233,1
100576,1
79456,1
57274,0
53627,1
100590,1
104715,1
17346,1
4361,1
7152,1
19910,1
48127,1
16362,1
94280,1
45118,1
26813,1
90376,1
83872,1
81221,1
49443,1
29677,1
25055,1
70617,1
68470,1
64778,1
21127,1
66247,1
61298,1
52934,1
76296,1
9147,1
36083,1
83603,1
73814,1
24353,1
30401,1
16937,1
28749,1
34223,1
76838,1
37272,1
18349,1
92578,1
28794,1
100639,1
12951,1
33357,1
70981,1
100397,1
57356,1
13869,1
99104,1
59712,1
58478,1
7053,1
43688,1
40646,1
96709,1
94929,1
25251,1
6640,1
72458,1
53040,1
18183,1
70586,1
70822,1
89641,1
88332,1
83608,1
75146,1
26708,1
13485,1
59568,1
74594,1
29345,1
55472,1
97986,1
75781,1
59535,1
15978,1
27852,1
20655,1
25641,1
1037,1
71616,1
44005,1
72529,1
10736,1
44454,1
100265,1
64861,1
66874,1
58783,1
35954,1
93342,1
97876,1
93833,1
61665,1
56477,1
8708,1
1080,1
25140,1
20826,1
79099,1
16393,1
30044,1
4047,1
41974,1
68542,1
21608,1
97781,1
18662,1
81348,1
66419,1
37990,1
64603,1
12393,1
88435,1
1707,1
27174,1
25585,1
105459,1
29481,1
16003,1
24381,1
26523,1
51936,1
13437,1
53840,1
3149,1
48217,1
46423,1
95931,1
91653,1
78476,1
29525,1
17795,1
16042,1
54364,1
92632,1
6901,1
9628,1
87013,1
70344,1
68261,1
86829,1
60065,1
82052,1
8481,1
28062,1
57427,1
55486,1
34706,1
91239,1
102723,1
14231,1
100860,1
29997,1
22124,1
102654,1
78825,1
55136,1
56525,1
26795,1
74966,1
40034,1
65274,1
45250,1
62279,1
34769,1
86970,1
69489,1
17991,1
28210,1
96319,1
83923,1
18514,1
52412,1
78726,1
30789,1
42230,1
76407,1
26504,1
25835,1
74263,1
11230,1
11108,1
3391,1
26725,1
15880,1
78046,1
24749,1
84440,1
38513,1
8110,1
47576,1
64055,1
72532,1
64600,1
102970,1
68946,1
92849,1
103325,1
34506,1
100474,1
50708,1
46177,1
78844,1
72900,1
70996,1
51948,1
71816,1
10494,1
21736,1
63665,1
19392,1
95709,1
45109,1
99038,1
4045,1
36465,1
79272,1
88674,1
59547,1
53930,1
28092,1
72505,1
3817,1
19029,1
99552,1
1006,1
44922,1
90178,1
88369,1
18544,1
103746,1
14805,1
62712,1
99336,0
28927,1
56461,1
63698,1
90622,1
44209,1
101820,1
57225,1
82881,1
63596,1
27340,1
30123,1
251,1
5933,1
67935,1
87625,1
83496,1
66821,1
84800,1
16397,1
62420,1
85353,1
10059,1
9198,1
79320,1
93031,1
77782,1
8548,1
35425,1
4542,1
58261,1
50936,1
96832,1
102748,1
59062,1
46276,1
97885,1
15011,1
15641,1
63261,1
2033,1
231,1
9667,1
50060,1
73832,1
89895,1
46779,1
33255,1
64373,1
41253,1
53873,1
37637,1
60692,1
104963,1
25145,1
72715,1
77346,1
32122,1
33769,1
35824,1
49279,1
95074,1
69360,1
97501,1
79065,1
92491,1
84706,1
32612,1
3811,1
57428,1
62375,1
27706,1
52119,1
51466,1
72306,1
50627,1
50500,1
15123,1
55232,1
35052,1
24949,1
41049,1
60281,1
32403,1
5642,1
69646,1
43692,1
32000,1
56507,1
20283,1
7730,1
92399,1
103787,1
89108,1
16249,1
18891,1
59649,1
37861,1
13212,1
65276,1
94554,1
63339,1
10079,1
50519,1
9086,1
53600,1
46725,1
89305,1
64639,1
90056,1
55674,1
92675,1
6546,1
53630,1
83243,1
76307,1
6565,1
47076,1
12649,1
104398,1
50055,1
37095,1
19223,1
94661,1
3588,1
63831,1
629,1
2247,1
99829,1
90847,1
12152,1
28219,1
59403,1
21154,1
78710,1
100808,1
80975,1
83125,1
54479,1
51257,1
92884,1
34102,1
79189,1
21774,1
82495,1
6024,1
17231,1
39260,1
75566,1
39663,1
98100,1
31098,1
48849,1
56242,1
80472,1
71193,1
88106,1
71711,1
58362,1
86072,1
50146,1
6883,1
57632,1
99952,1
76867,1
32208,1
64808,1
7390,1
28015,1
40460,1
46419,1
53943,1
63758,1
51655,1
6753,1
16170,1
45794,1
89922,1
9133,1
92179,1
23445,1
74519,1
90078,1
100341,1
77767,1
102761,1
10843,1
71872,1
61987,1
3086,1
53924,1
78981,1
93350,1
100115,1
51380,1
29844,1
100196,1
28367,1
60628,1
57864,1
35317,1
48287,1
21035,1
63388,1
53519,1
327,1
23388,1
102987,1
93461,1
28537,1
48260,1
26701,1
72670,1
44712,1
104585,1
54669,1
84081,1
94875,1
34883,1
17033,1
42499,1
105194,1
16210,1
13710,1
105148,1
81809,1
456,1
37084,1
99998,1
46633,1
39672,1
101209,1
85103,1
94153,1
45700,1
97246,1
14588,1
5816,1
12818,1
55449,1
90933,1
33582,1
24755,1
32247,1
88186,1
28857,1
74118,1
16682,1
59369,1
34362,1
35118,1
83979,1
47615,1
72820,1
48403,1
80964,1
87119,1
98953,1
54649,1
103328,1
83795,1
26641,1
102594,1
63176,1
35225,1
77186,1
99934,1
3313,1
28935,1
71124,1
96543,1
24722,1
22521,1
2393,1
78340,1
12564,1
27270,1
9011,1
98727,1
50979,1
27109,1
89171,1
27172,1
80959,1
87513,1
22326,1
100108,1
18885,1
62397,1
42799,1
24541,1
40744,1
65206,1
81902,1
60508,1
57654,1
16979,1
5250,1
44225,1
90724,1
5072,1
46131,1
11496,1
78260,1
10653,1
12771,1
52056,1
4461,1
26610,1
7551,1
2645,1
65617,1
25367,1
62066,1
50094,1
11007,1
5829,1
100340,1
92322,1
48513,1
65133,1
104050,1
67115,1
29976,1
49018,1
40661,1
49304,1
12518,1
57645,1
15747,1
90287,1
103568,1
10068,1
83055,1
27832,1
75000,1
38626,1
96502,1
53382,1
34624,1
95487,1
80181,1
42539,1
8565,1
15318,1
60340,1
60953,1
61217,1
87309,1
96002,1
32397,1
44741,1
89965,1
60774,1
8498,1
83705,1
20673,1
98466,1
55958,1
97836,1
1447,1
78594,1
96368,1
77913,1
2855,1
29765,1
31681,1
18804,1
31474,1
89619,1
49112,1
65497,1
36678,1
14692,1
64836,1
5063,1
23107,1
12442,1
7929,1
40793,1
69285,1
90621,1
80466,1
90818,1
76659,1
37003,1
21439,1
1294,1
51284,1
71924,1
73773,1
35725,1
27959,1
26836,1
98487,1
82444,1
14085,1
16156,1
51676,1
12227,1
67198,1
81159,1
49654,1
57564,1
25494,1
52798,1
63774,1
61263,1
47243,1
47689,1
100743,1
51641,1
60147,1
28352,1
60581,1
49583,1
63993,1
90249,1
7682,1
30357,1
62581,1
14415,1
41002,1
13838,1
59842,1
51345,1
30958,1
42676,1
12717,1
1353,1
83517,1
93245,1
32419,1
67147,1
13713,1
20608,1
96124,1
4721,1
89112,1
28979,1
15774,1
71459,1
31224,1
2643,1
17261,1
2128,1
56358,1
69609,1
79300,1
41733,1
14212,1
6589,1
63184,1
72933,1
63472,1
43735,1
31122,1
90878,1
67815,1
33776,1
89542,1
46756,1
102122,1
84136,1
25240,1
26242,1
45656,1
65272,1
7760,1
8989,1
33076,1
9558,1
30182,1
56453,1
12096,1
10031,1
88230,1
91155,1
84183,1
84885,1
7191,1
25294,1
39834,1
57032,1
75196,1
5457,1
36305,1
64229,1
44956,1
68612,1
46680,1
20987,1
57044,1
61606,1
39771,1
35484,1
58884,1
66939,1
83989,1
9730,1
25484,1
103887,1
71241,1
53623,1
55135,1
58914,1
94527,1
23499,1
56208,1
6185,1
96793,1
91937,1
19173,1
1664,1
58394,1
5223,1
37445,1
103160,1
69138,1
48419,1
100650,1
38466,1
37701,1
62399,1
38324,1
12948,1
52850,1
33735,1
2429,1
33468,1
53916,1
95016,1
55709,1
75390,1
51183,1
22408,1
7267,1
104385,1
3126,1
94022,1
3208,1
92333,1
20748,1
75363,1
34551,1
53901,1
45637,1
30199,1
96841,1
83445,1
64288,1
45319,1
58971,1
30294,1
38159,1
41268,1
43826,1
97277,1
19530,1
9478,1
81630,1
73906,1
32151,1
56674,1
5559,1
56560,1
64617,1
15843,1
62788,1
31597,1
104678,1
66037,1
75176,1
11292,1
37116,1
92705,1
95051,1
24562,1
10743,1
52863,1
21958,1
99144,1
74710,1
43079,1
17632,1
96731,1
19348,1
69944,1
90431,1
27726,1
43767,1
19017,1
102375,1
65710,1
53436,1
7380,1
104070,1
711,1
93736,1
102625,1
35507,1
48517,1
5103,1
3129,1
32053,1
46470,1
78732,1
56726,1
94292,1
58368,1
25990,1
86574,1
15579,1
63275,1
60040,1
53232,1
77702,1
38822,1
64997,1
22600,1
47740,1
22294,1
68856,1
73364,1
73111,1
74618,1
41873,1
92331,1
3123,1
53089,1
92211,1
78963,1
97309,1
20256,1
31436,1
71202,1
98056,1
94714,1
77819,1
14628,1
11417,1
59520,1
83785,1
64883,1
88844,1
102244,1
101773,1
69255,1
82530,1
2241,1
1955,1
5925,1
97070,1
29682,1
97284,1
68782,1
29251,1
8475,1
36240,1
35161,1
48632,1
100203,1
71728,1
81583,1
68985,1
18816,1
34073,1
20910,1
42434,1
40128,1
7820,1
8006,1
49104,1
65877,1
3295,1
19624,1
67838,1
71485,1
5923,1
12576,1
68905,1
76438,1
95820,1
34596,1
17858,1
101351,1
98224,1
8846,1
71192,1
90448,1
46328,1
5122,1
41445,1
6850,1
59058,1
31159,1
50407,1
48031,1
37509,1
27251,1
28717,1
19757,1
34134,1
22774,1
98645,1
44080,1
43765,1
57280,1
104819,1
92194,1
66397,1
88677,1
75580,1
41328,1
32829,1
54620,1
82788,1
12915,1
79660,1
85960,1
61383,1
5515,1
65517,1
24754,1
64192,1
83770,1
3288,1
