id,loan_approval
5626,0
5627,0
5629,0
5631,0
5633,0
5642,0
5647,0
5650,0
5654,0
5657,0
5662,0
5663,0
5664,0
5668,0
5669,0
5671,0
5672,0
5673,0
5676,0
5685,0
5694,0
5695,0
5698,0
5699,0
5702,0
5703,0
5709,0
5715,0
5721,0
5728,0
5729,0
5745,0
5753,0
5755,0
5758,0
5763,0
5768,0
5772,0
5777,0
5781,0
5782,0
5794,0
5796,0
5797,0
5801,0
5807,0
5810,0
5812,0
5816,0
5827,0
5830,0
5846,0
5866,0
5867,0
5877,0
5883,0
5892,0
5894,0
5898,0
5899,0
5901,0
5902,0
5906,0
5913,0
5923,0
5925,0
5932,0
5933,0
5938,0
5939,0
5940,0
5945,0
5948,0
5951,0
5962,0
5965,0
5969,0
5971,0
5976,0
5978,0
5983,0
5996,0
5999,0
6001,0
6003,0
6008,0
6013,0
6018,0
6019,0
6023,0
6024,0
6027,0
6046,0
6047,0
6048,0
6053,0
6054,0
6056,0
6060,0
6061,0
6063,0
6067,0
6080,0
6085,0
6086,0
6089,0
6094,0
6096,0
6099,0
6103,0
6106,0
6108,0
6116,0
6128,0
6129,0
6134,0
6145,0
6161,0
6163,0
6185,0
6194,0
6206,0
6213,0
6215,0
6219,0
6221,0
6225,0
6228,0
6232,0
6237,0
6243,0
6245,0
6254,0
6256,0
6266,0
6268,0
6269,0
6273,0
6280,0
6286,0
6290,0
6313,0
6314,0
6316,0
6319,0
6330,0
6334,0
6335,0
6358,0
6361,0
6363,0
6364,0
6365,0
6366,0
6373,0
6375,0
6378,0
6381,0
6383,0
6387,0
6390,0
6391,0
6393,0
6397,0
6409,0
6412,0
6413,0
6415,0
6419,0
6429,0
6430,0
6438,0
6444,0
6445,0
6461,0
6466,0
6468,0
6477,0
6481,0
6489,0
6496,0
6497,0
6500,0
6501,0
6503,0
6506,0
6515,0
6520,0
6523,0
6525,0
6526,0
6532,0
6542,0
6545,0
6546,0
6547,0
6549,0
6565,0
6575,0
6577,0
6581,0
6589,0
6590,0
6611,0
6617,0
6629,0
6633,0
6640,0
6651,0
6657,0
6662,0
6663,0
6684,0
6686,0
6687,0
6692,0
6693,0
6695,0
6702,0
6704,0
6709,0
6716,0
6718,0
6719,0
6721,0
6730,0
6737,0
6739,0
6747,0
6752,0
6753,0
6758,0
6760,0
6763,0
6766,0
6773,0
6779,0
6780,0
6781,0
6783,0
6789,0
6793,0
6799,0
6804,0
6809,0
6810,0
6811,0
6817,0
6825,0
6837,0
6838,0
6847,0
6848,0
6851,0
6853,0
6860,0
6864,0
6867,0
6869,0
6877,0
6878,0
6879,0
6881,0
6883,0
6901,0
6914,0
6933,0
6935,0
6937,0
6941,0
6944,0
6952,0
6954,0
6959,0
6969,0
6978,0
6981,0
6982,0
6993,0
6996,0
7019,0
7024,0
7042,0
7050,0
7056,0
7067,0
7074,0
7086,0
7094,0
7097,0
7103,0
7104,0
7109,0
7110,0
7112,0
7115,0
7139,0
7169,0
7170,0
7176,0
7187,0
7193,0
7195,0
7198,0
7200,0
7210,0
7214,0
7219,0
7220,0
7224,0
7228,0
7230,0
7238,0
7240,0
7251,0
7253,0
7266,0
7267,0
7268,0
7273,0
7277,0
7285,0
7287,0
7289,0
7293,0
7295,0
7300,0
7302,0
7308,0
7310,0
7313,0
7318,0
7320,0
7321,0
7324,0
7344,0
7348,0
7352,0
7353,0
7359,0
7371,0
7372,0
7376,0
7377,0
7380,0
7381,0
7384,0
7388,0
7390,0
7391,0
7393,0
7394,0
7400,0
7405,0
7414,0
7418,0
7421,0
7429,0
7432,0
7434,0
7446,0
7451,0
7453,0
7455,0
7460,0
7461,0
7482,0
7495,0
7501,0
7504,0
7508,0
7510,0
7511,0
7516,0
7520,0
7536,0
7537,0
7539,0
7543,0
7545,0
7551,0
7557,0
7567,0
7569,0
7572,0
7573,0
7575,0
7580,0
7595,0
7597,0
7609,0
7618,0
7619,0
7622,0
7633,0
7641,0
7644,0
7645,0
7649,0
7660,0
7662,0
7666,0
7672,0
7673,0
7675,0
7680,0
7682,0
7687,0
7692,0
7694,0
7695,0
7697,0
7699,0
7705,0
7707,0
7710,0
7711,0
7712,0
7717,0
7725,0
7730,0
7733,0
7745,0
7756,0
7760,0
7762,0
7764,0
7766,0
7771,0
7772,0
7780,0
7783,0
7786,0
7787,0
7790,0
7799,0
7810,0
7812,0
7813,0
7818,0
7820,0
7822,0
7826,0
7840,0
7844,0
7856,0
7859,0
7864,0
7869,0
7871,0
7879,0
7883,0
7885,0
7892,0
7893,0
7895,0
7896,0
7897,0
7901,0
7902,0
7904,0
7910,0
7922,0
7923,0
7927,0
7929,0
7933,0
7942,0
7952,0
7954,0
7957,0
7969,0
7993,0
7995,0
8002,0
8006,0
8010,0
8014,0
8018,0
8019,0
8025,0
8031,0
8038,0
8039,0
8046,0
8047,0
8060,0
8076,0
8077,0
8084,0
8090,0
8097,0
8110,0
8113,0
8115,0
8116,0
8119,0
8122,0
8124,0
8130,0
8132,0
8133,0
8145,0
8171,0
8173,0
8183,0
8188,0
8192,0
8195,0
8196,0
8205,0
8208,0
8225,0
8226,0
8233,0
8239,0
8247,0
8250,0
8259,0
8262,0
8279,0
8280,0
8282,0
8283,0
8284,0
8292,0
8301,0
8310,0
8338,0
8347,0
8351,0
8352,0
8365,0
8373,0
8381,0
8390,0
8393,0
8396,0
8397,0
8401,0
8405,0
8408,0
8410,0
8411,0
8421,0
8423,0
8440,0
8445,0
8448,0
8452,0
8457,0
8467,0
8469,0
8473,0
8475,0
8481,0
8491,0
8496,0
8498,0
8500,0
8501,0
8510,0
8516,0
8520,0
8538,0
8539,0
8541,0
8548,0
8549,0
8557,0
8558,0
8562,0
8565,0
8566,0
8571,0
8572,0
8579,0
8600,0
8605,0
8615,0
8617,0
8622,0
8632,0
8639,0
8640,0
8653,0
8656,0
8669,0
8673,0
8676,0
8677,0
8682,0
8687,0
8700,0
8701,0
8708,0
8714,0
8720,0
8730,0
8740,0
8753,0
8755,0
8759,0
8761,0
8763,0
8765,0
8768,0
8771,0
8775,0
8779,0
8785,0
8790,0
8793,0
8807,0
8810,0
8811,0
8814,0
8816,0
8820,0
8825,0
8827,0
8841,0
8846,0
8851,0
8853,0
8856,0
8859,0
8863,0
8878,0
8880,0
8882,0
8910,0
8913,0
8916,0
8931,0
8940,0
8941,0
8948,0
8950,0
8963,0
8966,0
8970,0
8971,0
8972,0
8976,0
8980,0
8989,0
8991,0
8996,0
9011,0
9014,0
9028,0
9030,0
9032,0
9035,0
9037,0
9038,0
9041,0
9044,0
9048,0
9056,0
9059,0
9074,0
9083,0
9084,0
9085,0
9086,0
9089,0
9095,0
9098,0
9100,0
9106,0
9114,0
9115,0
9117,0
9118,0
9119,0
9121,0
9122,0
9126,0
9133,0
9141,0
9142,0
9147,0
9152,0
9156,0
9161,0
9164,0
9177,0
9179,0
9184,0
9189,0
9193,0
9194,0
9201,0
9205,0
9223,0
9233,0
9235,0
9241,0
9254,0
9255,0
9262,0
9273,0
9278,0
9281,0
9291,0
9294,0
9301,0
9304,0
9306,0
9308,0
9309,0
9320,0
9321,0
9322,0
9324,0
9327,0
9352,0
9358,0
9365,0
9370,0
9381,0
9385,0
9394,0
9397,0
9400,0
9425,0
9432,0
9435,0
9437,0
9440,0
9453,0
9454,0
9463,0
9471,0
9478,0
9480,0
9487,0
9488,0
9491,0
9500,0
9510,0
9512,0
9514,0
9519,0
9523,0
9524,0
9526,0
9527,0
9529,0
9535,0
9541,0
9542,0
9543,0
9545,0
9549,0
9553,0
9561,0
9562,0
9564,0
9582,0
9590,0
9595,0
9596,0
9618,0
9623,0
9628,0
9643,0
9647,0
9652,0
9667,0
9669,0
9672,0
9674,0
9682,0
9688,0
9697,0
9698,0
9700,0
9701,0
9705,0
9712,0
9716,0
9722,0
9723,0
9724,0
9728,0
9730,0
9734,0
9740,0
9741,0
9744,0
9747,0
9753,0
9757,0
9759,0
9765,0
9774,0
9785,0
9787,0
9788,0
9790,0
9792,0
9794,0
9799,0
9800,0
9804,0
9807,0
9811,0
9812,0
9817,0
9831,0
9834,0
9837,0
9843,0
9848,0
9855,0
9867,0
9876,0
9889,0
9896,0
9897,0
9898,0
9899,0
9900,0
9907,0
9919,0
9924,0
9931,0
9932,0
9936,0
9937,0
9945,0
9949,0
9958,0
9959,0
9973,0
9980,0
9986,0
9989,0
9998,0
9999,0
10000,0
10007,0
10016,0
10022,0
10031,0
10033,0
10055,0
10058,0
10059,0
10067,0
10068,0
10075,0
10079,0
10105,0
10113,0
10126,0
10131,0
10148,0
10149,0
10150,0
10152,0
10153,0
10156,0
10164,0
10168,0
10199,0
10204,0
10205,0
10224,0
10227,0
10228,0
10235,0
10241,0
10249,0
10250,0
10261,0
10269,0
10272,0
10279,0
10282,0
10285,0
10296,0
10302,0
10311,0
10314,0
10316,0
10318,0
10325,0
10339,0
10343,0
10346,0
10349,0
10350,0
10354,0
10373,0
10381,0
10382,0
10385,0
10390,0
10394,0
10401,0
10405,0
10410,0
10414,0
10424,0
10431,0
10435,0
10442,0
10446,0
10447,0
10452,0
10453,0
10463,0
10467,0
10481,0
10483,0
10494,0
10499,0
10505,0
10513,0
10514,0
10516,0
10518,0
10520,0
10550,0
10551,0
10553,0
10554,0
10556,0
10557,0
10559,0
10561,0
10565,0
10569,0
10570,0
10571,0
10573,0
10577,0
10584,0
10587,0
10589,0
10591,0
10594,0
10606,0
10607,0
10609,0
10610,0
10614,0
10619,0
10621,0
10639,0
10646,0
10650,0
10655,0
10656,0
10660,0
10661,0
10670,0
10674,0
10684,0
10691,0
10693,0
10694,0
10705,0
10706,0
10714,0
10725,0
10727,0
10728,0
10732,0
10743,0
10746,0
10753,0
10759,0
10767,0
10770,0
10771,0
10780,0
10782,0
10786,0
10787,0
10788,0
10796,0
10800,0
10812,0
10814,0
10815,0
10818,0
10819,0
10824,0
10830,0
10837,0
10841,0
10842,0
10846,0
10850,0
10855,0
10860,0
10861,0
10862,0
10868,0
10880,0
10886,0
10891,0
10899,0
10913,0
10918,0
10943,0
10950,0
10951,0
10952,0
10972,0
10977,0
10983,0
10985,0
10992,0
10993,0
10997,0
10998,0
11002,0
11007,0
11016,0
11019,0
11023,0
11024,0
11029,0
11034,0
11052,0
11054,0
11055,0
11062,0
11063,0
11066,0
11070,0
11073,0
11082,0
11084,0
11085,0
11087,0
11093,0
11095,0
11096,0
11099,0
11104,0
11108,0
11111,0
11116,0
11117,0
11123,0
11124,0
11143,0
11144,0
11151,0
11152,0
11158,0
11161,0
11166,0
11175,0
11177,0
11180,0
11190,0
11192,0
11214,0
11217,0
11230,0
11231,0
11236,0
11239,0
11240,0
11242,0
11244,0
11249,0
11252,0
11259,0
11270,0
11273,0
11277,0
11282,0
11291,0
11299,0
11300,0
11315,0
11330,0
11333,0
11340,0
11347,0
11349,0
11352,0
11355,0
11370,0
11372,0
11376,0
11378,0
11379,0
11385,0
11386,0
11390,0
11392,0
11394,0
11398,0
11406,0
11409,0
11412,0
11413,0
11415,0
11417,0
11428,0
11431,0
11433,0
11436,0
11438,0
11443,0
11447,0
11453,0
11457,0
11459,0
11462,0
11464,0
11477,0
11488,0
11491,0
11495,0
11496,0
11503,0
11505,0
11506,0
11509,0
11516,0
11518,0
11522,0
11523,0
11525,0
11527,0
11534,0
11540,0
11549,0
11551,0
11561,0
11562,0
11572,0
11574,0
11575,0
11579,0
11584,0
11586,0
11589,0
11591,0
11606,0
11610,0
11613,0
11620,0
11623,0
11624,0
11628,0
11634,0
11637,0
11641,0
11642,0
11649,0
11652,0
11655,0
11656,0
11659,0
11667,0
11679,0
11680,0
11695,0
11702,0
11709,0
11711,0
11740,0
11752,0
11753,0
11754,0
11765,0
11766,0
11777,0
11779,0
11792,0
11793,0
11794,0
11795,0
11810,0
11812,0
11837,0
11840,0
11842,0
11846,0
11847,0
11853,0
11874,0
11875,0
11881,0
11891,0
11892,0
11899,0
11901,0
11902,0
11907,0
11914,0
11916,0
11922,0
11923,0
11932,0
11935,0
11939,0
11943,0
11947,0
11949,0
11954,0
11955,0
11957,0
11960,0
11964,0
11987,0
12005,0
12006,0
12014,0
12026,0
12035,0
12040,0
12058,0
12059,0
12067,0
12071,0
12072,0
12076,0
12083,0
12086,0
12087,0
12089,0
12096,0
12097,0
12098,0
12113,0
12122,0
12123,0
12138,0
12139,0
12152,0
12154,0
12164,0
12168,0
12174,0
12181,0
12182,0
12184,0
12191,0
12193,0
12198,0
12199,0
12200,0
12209,0
12211,0
12212,0
12213,0
12219,0
12220,0
12227,0
12229,0
12238,0
12240,0
12245,0
12249,0
12251,0
12256,0
12259,0
12260,0
12267,0
12281,0
12282,0
12291,0
12294,0
12295,0
12300,0
12331,0
12333,0
12335,0
12337,0
12343,0
12344,0
12351,0
12355,0
12360,0
12367,0
12381,0
12385,0
12386,0
12390,0
12393,0
12395,0
12399,0
12403,0
12408,0
12409,0
12415,0
12429,0
12438,0
12442,0
12451,0
12454,0
12457,0
12458,0
12467,0
12468,0
12485,0
12487,0
12488,0
12491,0
12495,0
12501,0
12502,0
12516,0
12518,0
12520,0
12522,0
12523,0
12527,0
12529,0
12535,0
12537,0
12543,0
12549,0
12564,0
12586,0
12595,0
12599,0
12600,0
12605,0
12607,0
12630,0
12644,0
12649,0
12654,0
12655,0
12662,0
12664,0
12665,0
12673,0
12674,0
12676,0
12679,0
12680,0
12681,0
12682,0
12691,0
12696,0
12701,0
12702,0
12709,0
12715,0
12717,0
12718,0
12721,0
12726,0
12735,0
12739,0
12749,0
12754,0
12755,0
12764,0
12766,0
12768,0
12771,0
12776,0
12782,0
12788,0
12793,0
12797,0
12799,0
12801,0
12806,0
12807,0
12818,0
12821,0
12824,0
12825,0
12828,0
12829,0
12836,0
12849,0
12856,0
12860,0
12872,0
12878,0
12882,0
12884,0
12895,0
12896,0
12898,0
12899,0
12902,0
12903,0
12908,0
12910,0
12915,0
12920,0
12921,0
12938,0
12939,0
12940,0
12944,0
12945,0
12948,0
12951,0
12952,0
12955,0
12962,0
12973,0
12975,0
12976,0
12978,0
12981,0
12987,0
12991,0
13002,0
13003,0
13005,0
13027,0
13037,0
13045,0
13046,0
13050,0
13060,0
13083,0
13085,0
13086,0
13108,0
13109,0
13113,0
13128,0
13130,0
13138,0
13144,0
13147,0
13162,0
13169,0
13173,0
13178,0
13181,0
13183,0
13191,0
13212,0
13216,0
13225,0
13229,0
13233,0
13236,0
13237,0
13241,0
13275,0
13287,0
13291,0
13292,0
13296,0
13298,0
13304,0
13311,0
13321,0
13326,0
13328,0
13340,0
13347,0
13351,0
13375,0
13379,0
13384,0
13385,0
13391,0
13393,0
13394,0
13404,0
13406,0
13419,0
13420,0
13421,0
13427,0
13428,0
13437,0
13443,0
13449,0
13451,0
13463,0
13467,0
13470,0
13483,0
13485,0
13486,0
13500,0
13502,0
13507,0
13511,0
13512,0
13515,0
13517,0
13527,0
13537,0
13542,0
13544,0
13551,0
13552,0
13553,0
13554,0
13555,0
13562,0
13566,0
13568,0
13573,0
13578,0
13580,0
13581,0
13602,0
13603,0
13605,0
13630,0
13633,0
13653,0
13654,0
13658,0
13663,0
13668,0
13670,0
13697,0
13699,0
13700,0
13705,0
13711,0
13712,0
13713,0
13715,0
13725,0
13730,0
13731,0
13734,0
13738,0
13743,0
13760,0
13763,0
13764,0
13786,0
13790,0
13796,0
13799,0
13802,0
13821,0
13823,0
13837,0
13838,0
13848,0
13849,0
13858,0
13867,0
13869,0
13873,0
13882,0
13887,0
13893,0
13904,0
13908,0
13913,0
13917,0
13922,0
13924,0
13925,0
13930,0
13932,0
13934,0
13939,0
13941,0
13944,0
13946,0
13953,0
13957,0
13962,0
13965,0
13969,0
13970,0
13971,0
13976,0
13981,0
13982,0
13998,0
13999,0
14029,0
14032,0
14034,0
14045,0
14048,0
14051,0
14053,0
14058,0
14066,0
14068,0
14073,0
14079,0
14085,0
14087,0
14088,0
14104,0
14107,0
14108,0
14116,0
14126,0
14129,0
14132,0
14143,0
14150,0
14161,0
14164,0
14165,0
14172,0
14178,0
14180,0
14183,0
14185,0
14187,0
14190,0
14191,0
14192,0
14212,0
14214,0
14215,0
14222,0
14226,0
14231,0
14241,0
14245,0
14249,0
14250,0
14252,0
14253,0
14256,0
14259,0
14261,0
14272,0
14275,0
14276,0
14278,0
14285,0
14293,0
14320,0
14326,0
14332,0
14341,0
14342,0
14352,0
14363,0
14364,0
14367,0
14378,0
14385,0
14386,0
14392,0
14396,0
14405,0
14407,0
14408,0
14409,0
14417,0
14418,0
14419,0
14420,0
14431,0
14433,0
14440,0
14460,0
14467,0
14480,0
14485,0
14489,0
14492,0
14499,0
14507,0
14513,0
14514,0
14516,0
14520,0
14523,0
14529,0
14530,0
14541,0
14551,0
14563,0
14571,0
14588,0
14590,0
14591,0
14593,0
14598,0
14604,0
14614,0
14619,0
14620,0
14626,0
14628,0
14630,0
14638,0
14641,0
14644,0
14651,0
14654,0
14661,0
14664,0
14692,0
14700,0
14701,0
14702,0
14710,0
14712,0
14715,0
14716,0
14718,0
14726,0
14742,0
14746,0
14755,0
14770,0
14785,0
14796,0
14805,0
14812,0
14821,0
14822,0
14829,0
14830,0
14846,0
14851,0
14856,0
14861,0
14865,0
14867,0
14873,0
14880,0
14881,0
14882,0
14893,0
14904,0
14909,0
14928,0
14930,0
14932,0
14939,0
14942,0
14948,0
14950,0
14959,0
14965,0
14973,0
14977,0
14980,0
14981,0
14989,0
14991,0
15000,0
15002,0
15005,0
15011,0
15014,0
15021,0
15022,0
15031,0
15041,0
15043,0
15045,0
15062,0
15070,0
15079,0
15086,0
15087,0
15092,0
15094,0
15098,0
15100,0
15104,0
15106,0
15110,0
15111,0
15123,0
15161,0
15163,0
15169,0
15174,0
15182,0
15183,0
15187,0
15188,0
15203,0
15207,0
15211,0
15212,0
15227,0
15229,0
15230,0
15232,0
15233,0
15234,0
15236,0
15237,0
15254,0
15256,0
15258,0
15260,0
15262,0
15264,0
15277,0
15278,0
15283,0
15286,0
15299,0
15308,0
15318,0
15319,0
15321,0
15325,0
15329,0
15333,0
15341,0
15343,0
15344,0
15346,0
15348,0
15362,0
15364,0
15373,0
15378,0
15389,0
15397,0
15402,0
15406,0
15411,0
15412,0
15413,0
15416,0
15431,0
15436,0
15443,0
15449,0
15452,0
15455,0
15461,0
15469,0
15472,0
15474,0
15479,0
15485,0
15506,0
15508,0
15519,0
15546,0
15557,0
15559,0
15565,0
15566,0
15568,0
15574,0
15579,0
15589,0
15592,0
15595,0
15602,0
15605,0
15607,0
15612,0
15616,0
15620,0
15626,0
15629,0
15632,0
15641,0
15649,0
15652,0
15654,0
15682,0
15684,0
15687,0
15691,0
15697,0
15698,0
15715,0
15718,0
15725,0
15728,0
15735,0
15740,0
15744,0
15747,0
15756,0
15758,0
15760,0
15771,0
15772,0
15774,0
15776,0
15780,0
15787,0
15805,0
15813,0
15815,0
15835,0
15846,0
15855,0
15859,0
15871,0
15875,0
15880,0
15888,0
15890,0
15894,0
15895,0
15896,0
15901,0
15904,0
15910,0
15918,0
15921,0
15929,0
15934,0
15938,0
15940,0
15942,0
15952,0
15960,0
15962,0
15978,0
15981,0
15984,0
15985,0
15990,0
15991,0
16002,0
16003,0
16004,0
16014,0
16015,0
16016,0
16018,0
16023,0
16028,0
16030,0
16035,0
16055,0
16057,0
16058,0
16060,0
16061,0
16071,0
16078,0
16082,0
16094,0
16097,0
16099,0
16131,0
16138,0
16143,0
16154,0
16155,0
16156,0
16158,0
16166,0
16170,0
16179,0
16180,0
16187,0
16210,0
16221,0
16231,0
16234,0
16235,0
16236,0
16238,0
16241,0
16249,0
16253,0
16256,0
16261,0
16266,0
16272,0
16278,0
16280,0
16285,0
16288,0
16299,0
16303,0
16306,0
16308,0
16317,0
16338,0
16342,0
16343,0
16348,0
16350,0
16355,0
16362,0
16364,0
16365,0
16368,0
16383,0
16384,0
16387,0
16393,0
16394,0
16396,0
16397,0
16404,0
16407,0
16415,0
16431,0
16441,0
16457,0
16478,0
16482,0
16487,0
16489,0
16495,0
16506,0
16523,0
16528,0
16534,0
16536,0
16541,0
16550,0
16555,0
16558,0
16559,0
16572,0
16573,0
16576,0
16577,0
16578,0
16592,0
16600,0
16615,0
16620,0
16623,0
16629,0
16634,0
16635,0
16638,0
16642,0
16651,0
16654,0
16663,0
16664,0
16666,0
16671,0
16682,0
16685,0
16687,0
16696,0
16702,0
16703,0
16704,0
16717,0
16719,0
16727,0
16731,0
16739,0
16744,0
16746,0
16749,0
16759,0
16772,0
16778,0
16781,0
16783,0
16785,0
16788,0
16794,0
16795,0
16801,0
16802,0
16806,0
16809,0
16811,0
16815,0
16816,0
16818,0
16826,0
16827,0
16833,0
16835,0
16839,0
16840,0
16843,0
16847,0
16853,0
16855,0
16859,0
16866,0
16869,0
16870,0
16874,0
16879,0
16891,0
16892,0
16894,0
16901,0
16905,0
16910,0
16915,0
16921,0
16922,0
16930,0
16936,0
16937,0
16953,0
16958,0
16961,0
16968,0
16973,0
16979,0
16980,0
16985,0
16990,0
16995,0
16996,0
16999,0
17000,0
17009,0
17013,0
17014,0
17022,0
17027,0
17033,0
17035,0
17041,0
17045,0
17046,0
17057,0
17086,0
17087,0
17089,0
17091,0
17098,0
17100,0
17104,0
17105,0
17106,0
17115,0
17119,0
17121,0
17128,0
17132,0
17135,0
17147,0
17149,0
17151,0
17162,0
17164,0
17167,0
17170,0
17174,0
17178,0
17180,0
17181,0
17182,0
17189,0
17193,0
17194,0
17196,0
17199,0
17200,0
17205,0
17222,0
17231,0
17233,0
17234,0
17239,0
17241,0
17249,0
17256,0
17260,0
17280,0
17282,0
17286,0
17291,0
17295,0
17296,0
17297,0
17301,0
17302,0
17304,0
17308,0
17314,0
17324,0
17329,0
17333,0
17334,0
17345,0
17346,0
17354,0
17360,0
17362,0
17363,0
17366,0
17368,0
17383,0
17386,0
17391,0
17402,0
17408,0
17416,0
17420,0
17426,0
17429,0
17441,0
17451,0
17457,0
17465,0
17472,0
17474,0
17475,0
17482,0
17486,0
17488,0
17500,0
17505,0
17514,0
17530,0
17546,0
17547,0
17549,0
17550,0
17557,0
17558,0
17573,0
17577,0
17581,0
17584,0
17585,0
17586,0
17588,0
17593,0
17598,0
17602,0
17619,0
17624,0
17632,0
17639,0
17640,0
17642,0
17647,0
17649,0
17652,0
17655,0
17660,0
17663,0
17664,0
17666,0
17690,0
17691,0
17694,0
17700,0
17703,0
17705,0
17709,0
17712,0
17728,0
17733,0
17734,0
17747,0
17765,0
17772,0
17773,0
17775,0
17776,0
17780,0
17786,0
17788,0
17791,0
17793,0
17794,0
17799,0
17800,0
17807,0
17822,0
17827,0
17829,0
17831,0
17836,0
17846,0
17849,0
17858,0
17866,0
17867,0
17871,0
17873,0
17888,0
17889,0
17894,0
17899,0
17904,0
17906,0
17909,0
17913,0
17914,0
17915,0
17922,0
17927,0
17945,0
17949,0
17955,0
17959,0
17966,0
17972,0
17979,0
17986,0
17987,0
17988,0
17991,0
17995,0
17997,0
18000,0
18001,0
18009,0
18024,0
18025,0
18026,0
18029,0
18044,0
18048,0
18050,0
18055,0
18056,0
18065,0
18067,0
18068,0
18074,0
18077,0
18086,0
18087,0
18088,0
18093,0
18096,0
18098,0
18099,0
18102,0
18110,0
18117,0
18119,0
18124,0
18143,0
18150,0
18152,0
18163,0
18166,0
18174,0
18181,0
18183,0
18198,0
18221,0
18223,0
18237,0
18240,0
18243,0
18253,0
18258,0
18267,0
18269,0
18276,0
18277,0
18279,0
18280,0
18291,0
18304,0
18307,0
18313,0
18315,0
18322,0
18326,0
18327,0
18328,0
18329,0
18333,0
18345,0
18346,0
18349,0
18354,0
18356,0
18359,0
18364,0
18369,0
18378,0
18381,0
18382,0
18389,0
18393,0
18396,0
18401,0
18414,0
18426,0
18429,0
18439,0
18448,0
18456,0
18462,0
18463,0
18464,0
18470,0
18477,0
18478,0
18485,0
18487,0
18499,0
18502,0
18514,0
18515,0
18518,0
18528,0
18532,0
18533,0
18544,0
18557,0
18561,0
18564,0
18571,0
18573,0
18577,0
18580,0
18588,0
18593,0
18601,0
18605,0
18609,0
18613,0
18619,0
18621,0
18625,0
18632,0
18633,0
18638,0
18640,0
18651,0
18661,0
18671,0
18674,0
18679,0
18692,0
18693,0
18708,0
18710,0
18715,0
18721,0
18722,0
18725,0
18726,0
18732,0
18733,0
18734,0
18737,0
18739,0
18754,0
18756,0
18760,0
18765,0
18771,0
18772,0
18777,0
18783,0
18785,0
18789,0
18800,0
18803,0
18804,0
18813,0
18816,0
18823,0
18830,0
18834,0
18837,0
18840,0
18850,0
18851,0
18852,0
18860,0
18864,0
18882,0
18885,0
18890,0
18891,0
18899,0
18902,0
18905,0
18913,0
18918,0
18922,0
18926,0
18934,0
18943,0
18959,0
18965,0
18967,0
18970,0
18971,0
18977,0
18982,0
18988,0
18992,0
18997,0
19005,0
19009,0
19010,0
19011,0
19019,0
19022,0
19025,0
19026,0
19027,0
19035,0
19037,0
19040,0
19055,0
19060,0
19063,0
19067,0
19069,0
19071,0
19082,0
19086,0
19091,0
19107,0
19108,0
19120,0
19144,0
19163,0
19169,0
19171,0
19178,0
19185,0
19197,0
19202,0
19206,0
19208,0
19214,0
19215,0
19224,0
19230,0
19240,0
19241,0
19242,0
19260,0
19273,0
19284,0
19286,0
19287,0
19298,0
19303,0
19314,0
19316,0
19324,0
19338,0
19340,0
19342,0
19348,0
19350,0
19355,0
19359,0
19360,0
19378,0
19380,0
19392,0
19405,0
19406,0
19411,0
19414,0
19415,0
19420,0
19422,0
19424,0
19427,0
19431,0
19434,0
19444,0
19453,0
19469,0
19472,0
19474,0
19476,0
19479,0
19483,0
19485,0
19492,0
19507,0
19530,0
19537,0
19539,0
19540,0
19543,0
19547,0
19549,0
19555,0
19558,0
19559,0
19562,0
19572,0
19579,0
19585,0
19593,0
19594,0
19596,0
19607,0
19611,0
19624,0
19629,0
19631,0
19640,0
19647,0
19656,0
19659,0
19665,0
19668,0
19671,0
19672,0
19675,0
19681,0
19682,0
19686,0
19710,0
19711,0
19718,0
19719,0
19720,0
19727,0
19732,0
19735,0
19737,0
19741,0
19742,0
19746,0
19749,0
19756,0
19757,0
19759,0
19769,0
19786,0
19795,0
19802,0
19806,0
19810,0
19811,0
19813,0
19816,0
19817,0
19819,0
19825,0
19832,0
19846,0
19853,0
19857,0
19861,0
19870,0
19871,0
19875,0
19880,0
19886,0
19888,0
19895,0
19899,0
19910,0
19911,0
19914,0
19916,0
19917,0
19919,0
19921,0
19939,0
19949,0
19966,0
19967,0
19974,0
19976,0
19979,0
19983,0
19990,0
19991,0
19997,0
19999,0
20001,0
20007,0
20019,0
20023,0
20026,0
20027,0
20028,0
20029,0
20035,0
20037,0
20038,0
20041,0
20045,0
20051,0
20071,0
20072,0
20076,0
20080,0
20081,0
20084,0
20096,0
20103,0
20108,0
20109,0
20112,0
20113,0
20126,0
20127,0
20129,0
20139,0
20150,0
20156,0
20160,0
20163,0
20166,0
20176,0
20192,0
20193,0
20205,0
20209,0
20229,0
20231,0
20235,0
20247,0
20248,0
20254,0
20256,0
20261,0
20263,0
20269,0
20270,0
20271,0
20275,0
20276,0
20277,0
20283,0
20302,0
20305,0
20308,0
20313,0
20329,0
20331,0
20337,0
20338,0
20343,0
20355,0
20356,0
20358,0
20359,0
20360,0
20366,0
20374,0
20377,0
20383,0
20386,0
20391,0
20398,0
20408,0
20417,0
20419,0
20422,0
20423,0
20435,0
20436,0
20437,0
20448,0
20451,0
20454,0
20460,0
20464,0
20466,0
20468,0
20476,0
20482,0
20487,0
20490,0
20491,0
20493,0
20502,0
20509,0
20510,0
20513,0
20521,0
20522,0
20529,0
20534,0
20535,0
20542,0
20545,0
20552,0
20554,0
20556,0
20557,0
20561,0
20565,0
20569,0
20578,0
20580,0
